gene,log2FC,t,p,s2,s2_post,fdr
G068716,0.5921730500000004,4.82210281436233,0.0029337762354381177,0.030161597563645892,0.030161597563933,0.4783069503442497
NCK1,-1.1817685000000004,-4.817887337333152,0.00294641716577399,0.12033211076264581,0.12033211076188247,0.4783069503442497
TMEM202-AS1,-0.5117550999999985,-4.812117896030232,0.0029638179884487474,0.022619439370146693,0.022619439370521664,0.4783069503442497
ACSM4,-0.7874058500000003,-4.8120319090877075,0.0029640782058605493,0.05355133138731835,0.05355133138733298,0.4783069503442497
FAM220A,-0.6644332499999983,-4.8119800364794125,0.002964235197497392,0.03813160424545833,0.03813160424565259,0.4783069503442497
EXD2,0.47710344999999954,4.811169727013013,0.0029666888082613705,0.01966770807579245,0.019667708076201808,0.4783069503442497
ANGPTL7,-0.6380158750000007,-4.810737375120488,0.00296799890658196,0.035177880384572986,0.03517788038480166,0.4783069503442497
TBC1D8,-0.29399452500000134,-4.792690214297029,0.003023273227553621,0.007525749602687904,0.007525749603238708,0.4783069503442497
G001478,0.2689515999999994,4.7916600329826755,0.003026463401596043,0.006300953365633326,0.006300953366198399,0.4783069503442497
DNAJC11,-0.6167594999999988,-4.784183662807432,0.003049729995270816,0.033238851075249855,0.03323885107550112,0.4783069503442497
GJA9-MYCBP,-0.5318573000000004,-4.783175246749225,0.0030528836616545542,0.024727924090776666,0.024727924091127073,0.4783069503442497
G029540,-0.32942680000000024,-4.777993320301789,0.0030691476339753916,0.009507290722115824,0.009507290722643544,0.4783069503442497
XLOC_003053,-0.231748249999999,-4.777324065025847,0.003071255292793768,0.0047064507437916585,0.004706450744375306,0.4783069503442497
RMI1,0.5261340000000008,4.775601549272785,0.003076687475686086,0.024275409373895846,0.024275409374251527,0.4783069503442497
ZNF788P,-0.39831352499999984,-4.773256392260207,0.0030841007185268797,0.013926775564562897,0.013926775565039132,0.4783069503442497
CATG00000055826.1,-0.7342431500000011,-4.768418409170154,0.00309945791366957,0.04741994990013249,0.04741994990021855,0.4783069503442497
MEP1A,0.5017204499999997,4.768165544458492,0.0031002629564652407,0.022143738882955843,0.022143738883336355,0.4783069503442497
XLOC_004448,-1.6272599250000002,-4.759939075594898,0.0031265829172757525,0.23374431969783785,0.23374431969575335,0.4783069503442497
XLOC_005304,-0.7568730000000006,-4.750582655892482,0.0031568256794075617,0.05076708926125015,0.05076708926129721,0.4783069503442497
TAGAP,-0.5758799999999997,-4.748549799072963,0.0031634401405979005,0.029415212748333364,0.029415212748629165,0.4783069503442497
GLIS3-AS1,-0.47296359999999993,-4.747036943315115,0.003168372805335339,0.01985364301355336,0.019853643013960552,0.4783069503442497
XLOC_007348,0.4021699500000002,4.744517486083782,0.003176606805685825,0.01437027657425165,0.014370276574722719,0.4783069503442497
NPAS2,-0.924081000000001,-4.743960686573157,0.003178429780525382,0.07588709263958339,0.07588709263933782,0.4783069503442497
BIG-LNCRNA-780,0.8532104250000012,4.743585515930286,0.003179658765100879,0.06470365792475798,0.0647036579246427,0.4783069503442497
OXGR1,0.8158472499999996,4.737483811213611,0.00319972235298089,0.059313318894595825,0.059313318894543325,0.4783069503442497
LYPLA2P2,0.8795000000000002,4.735950981134933,0.0032047850629540143,0.06897429751458671,0.06897429751442166,0.4783069503442497
AC005899.1,0.9098628749999991,4.7345507586441755,0.00320941770529085,0.07386255589903633,0.07386255589881434,0.4783069503442497
EIF6,0.5721447499999996,4.730935009448228,0.0032214154815872627,0.029251481454458318,0.02925148145475603,0.4783069503442497
RAB8B,-0.6614072499999999,-4.728796363717562,0.003228535793553186,0.039126110138958274,0.03912611013914095,0.4783069503442497
ASAP2,-0.419387575,-4.723321793526637,0.003246843779730268,0.015767616411482933,0.015767616411937725,0.4783069503442497
AC080129.2,1.0218800000000003,4.721932947577809,0.003251506982097958,0.09366776612134581,0.0936677661208931,0.4783069503442497
XLOC_001460,0.6180034999999995,4.713744039708174,0.0032791565190794323,0.034377941836799146,0.034377941837037136,0.4783069503442497
AC008011.2,0.27559627499999984,4.713644515057114,0.0032794941907800454,0.00683695984179625,0.006836959842355078,0.4783069503442497
XLOC_013595,-0.6863517249999997,-4.709985028032464,0.003291937592584914,0.04247020932261797,0.04247020932276168,0.4783069503442497
NOS2,0.35898707499999993,4.708613592566335,0.003296614640797227,0.011625229000977877,0.011625229001480924,0.4783069503442497
CYMP-AS1,-0.6968539999999983,-4.706563848281911,0.0033036189519945434,0.04384354690822919,0.0438435469083569,0.4783069503442497
G018844,0.47933230000000027,4.704238910407985,0.003311584008649409,0.020764651482866704,0.020764651483263282,0.4783069503442497
G018780,0.45522874999999985,4.702506681041632,0.00331753260030921,0.018742629380458228,0.01874262938087836,0.4783069503442497
CATG00000056947.1,-0.606922,-4.698854808969108,0.0033301129757714104,0.03336658075274586,0.03336658075299563,0.4783069503442497
AC009812.1,0.5724929999999997,4.698088163777115,0.0033327608413637015,0.029698056725000126,0.029698056725292632,0.4783069503442497
AC108866.1,0.4699939999999998,4.694575084318818,0.003344924903342089,0.020045737737916666,0.02004573773832162,0.4783069503442497
CATG00000086104.1,0.42349680000000056,4.6919493917962,0.0033540491420132345,0.01629384661367658,0.016293846614125237,0.4783069503442497
G047069,-0.4506655999999998,-4.691164162343942,0.0033567832614500043,0.01845769867632999,0.018457698676753443,0.4783069503442497
GCSAML,1.00011795,4.689441468040342,0.00336279040113423,0.0909683255314359,0.09096832553101462,0.4783069503442497
CATG00000012794.1,1.1001389500000007,4.684952216502778,0.00337850184073446,0.11028456796252144,0.11028456796187515,0.4783069503442497
G047908,1.4777111250000008,4.677542407289169,0.0034046163663367145,0.19960601043482282,0.199606010433136,0.4783069503442497
AL121990.1,-0.4834151499999999,-4.6772707829368665,0.0034055779805165893,0.021364143311948313,0.021364143312337904,0.4783069503442497
SYNM,-0.7441338750000002,-4.675480884394622,0.00341192232040873,0.0506616785193429,0.050661678519391184,0.4783069503442497
AL591845.1,0.5855832499999991,4.6695699228603225,0.003432968908663543,0.031452380507458334,0.03145238050773041,0.4783069503442497
UBOX5,-0.5068524249999999,-4.668358085275506,0.0034373018726410985,0.02357570729208124,0.02357570729244507,0.4783069503442497
DRAM2,-0.22178199999999748,-4.667714113481704,0.0034396069275772767,0.004515169821999946,0.004515169822585821,0.4783069503442497
AL118506.1,0.2706142500000013,4.6672020134767935,0.003441441202346301,0.006723851623624992,0.006723851624185139,0.4783069503442497
SLC22A10,-0.36846397500000005,-4.6612840396861355,0.0034627189566665507,0.012497090815897921,0.012497090816390811,0.4783069503442497
ACAN,-0.68463925,-4.656768602340371,0.003479053918774272,0.04322990351262503,0.0432299035127599,0.4783069503442497
CEP128,0.5057477500000012,4.655788212440929,0.0034826120469170804,0.023599971660624972,0.02359997166098852,0.4783069503442497
G064340,0.31671487499999973,4.652533717035428,0.0034944530811199374,0.009268039149409565,0.009268039149940071,0.4783069503442497
MYBBP1A,-0.6312156249999998,-4.6463065643629715,0.0035172366596103915,0.03691218507571122,0.03691218507591969,0.4783069503442497
UFM1,0.3166315749999997,4.645943151129282,0.003518571468113681,0.009289463985434586,0.009289463985964844,0.4783069503442497
AP001189.3,-0.9591144499999995,-4.645636238399851,0.00351969919708271,0.08524726657192168,0.08524726657156706,0.4783069503442497
TYW5,0.888243525,4.644198815400452,0.0035249863403465794,0.07315979663443288,0.07315979663421907,0.4783069503442497
HDAC10,-0.4450676250000001,-4.6423672176167,0.003531736339573785,0.018382434293447946,0.018382434293872273,0.4783069503442497
G064455,-0.9324025000000002,-4.64195676780914,0.0035332509738917775,0.08069277880658353,0.08069277880628196,0.4783069503442497
GTF2IRD2,-0.45110102499999893,-4.640993568331606,0.0035368082357831484,0.01889538261216795,0.018895382612586303,0.4783069503442497
AL583859.2,0.8562014999999992,4.634851039080644,0.003559589004547115,0.06825121747766653,0.06825121747750991,0.4783069503442497
G038261,2.0979417500000004,4.634704110930845,0.003560135941347814,0.40980081790545825,0.4098008179013227,0.4783069503442497
PIGZ,-0.5334378499999994,-4.630446096103985,0.0035760275990181292,0.026543120912402556,0.026543120912731817,0.4783069503442497
AC074389.2,-1.0989450000000005,-4.629301691281325,0.00358031236189185,0.11270701327291677,0.11270701327224225,0.4783069503442497
GSN-AS1,-0.5227588999999999,-4.626625909053724,0.003590353387443912,0.025533132293039957,0.025533132293380986,0.4783069503442497
PATE1,-0.5679531750000004,-4.625453223316741,0.003594763973558214,0.030154107056207913,0.030154107056495107,0.4783069503442497
AL359764.1,-0.5083780000000004,-4.616739122781218,0.0036277308132934816,0.02425117708225003,0.02425117708260599,0.4783069503442497
ATOH7,0.8871009499999998,4.614092562459184,0.0036378106354138773,0.07392706750182172,0.07392706750159898,0.4783069503442497
MUC3A,0.3870724749999992,4.60963617687682,0.0036548549588530464,0.014102018362076271,0.014102018362550464,0.4783069503442497
AL139254.2,-0.32014925000000183,-4.608325386340563,0.003659885476029229,0.00965269759329159,0.009652697593817615,0.4783069503442497
CATG00000023963.1,0.5761070999999998,4.60684170422305,0.0036655889427045975,0.031277344336443226,0.03127734433671734,0.4783069503442497
UMOD,0.6943040000000007,4.602202136747487,0.0036834888717916254,0.045519549035333416,0.04551954903544161,0.4783069503442497
G000090,0.9468392500000018,4.599341943879419,0.003694572932576363,0.08476003029612512,0.08476003029577618,0.4783069503442497
G070318,-0.5463336250000008,-4.595042611665239,0.003711304948450103,0.028272666530572893,0.028272666530882007,0.4783069503442497
CATG00000019495.1,-0.4705804750000002,-4.592468135059133,0.003721365144952373,0.020999332973032917,0.020999332973426762,0.4783069503442497
AL512444.1,0.8361859999999997,4.589568311751471,0.003732733554759786,0.06638838486758329,0.06638838486744837,0.4783069503442497
CCDC27,-1.420445749999999,-4.584540215606702,0.0037525386042991495,0.191994030434792,0.19199403043319382,0.4783069503442497
XLOC_008610,0.49675199999999897,4.583405865336802,0.003757023043393472,0.023492682643333356,0.02349268264369815,0.4783069503442497
ZNF316,-0.9452353000000002,-4.572484475709725,0.003800509399099819,0.08546836194491998,0.0854683619445628,0.4783069503442497
PVALB,-0.6555601250000009,-4.570239394863769,0.0038095189661872886,0.041150693183114546,0.04115069318327364,0.4783069503442497
CATG00000058112.1,-0.7423282499999981,-4.56973858099145,0.0038115320301858138,0.052776338889625,0.05277633888964865,0.4783069503442497
PRC1-AS1,0.5381688750000002,4.569075681338394,0.0038141984573257545,0.02774664295867955,0.027746642958994792,0.4783069503442497
BANK1,-0.43993344999999984,-4.567338358924163,0.003821196598281806,0.01855571066077253,0.01855571066119484,0.4783069503442497
LOC390705,1.0073375249999996,4.566033329845723,0.003826462936445814,0.09734235881882791,0.09734235881833239,0.4783069503442497
XLOC_011403,1.4288226000000002,4.565902862225466,0.0038269898778411225,0.19585437709016254,0.19585437708851944,0.4783069503442497
LOC392452,-0.9330883750000014,-4.565192152803415,0.0038298617765520145,0.08355211136546627,0.0835521113651314,0.4783069503442497
CATG00000013134.1,-0.6177002999999996,-4.5647730824534145,0.0038315563330452154,0.036622436398009967,0.03662243639822181,0.4783069503442497
REEP6,-0.463293375000001,-4.562344062557207,0.0038413950111914168,0.020623677449614606,0.020623677450012826,0.4783069503442497
LRRC3-DT,-0.9622877499999998,-4.561444465490727,0.0038450460325764224,0.08900924689945823,0.0890092468990598,0.4783069503442497
AL451050.2,-0.7554596250000003,-4.560029140958039,0.003850798063010065,0.0548930392661979,0.054893039266196895,0.4783069503442497
SH3BP5L,-0.8957888499999989,-4.554024203628829,0.003875310947582308,0.07738390321395915,0.07738390321369613,0.4783069503442497
AC090457.1,0.6828529750000012,4.553370329368814,0.0038779907497553494,0.04497989743592956,0.04497989743604404,0.4783069503442497
AL138895.1,-0.30630179999999996,-4.550900224607414,0.003888132966200046,0.00906013075830999,0.00906013075884292,0.4783069503442497
AC009005.1,-0.706590574999999,-4.544383857290715,0.003915032929199883,0.048352135440852866,0.048352135440928055,0.4783069503442497
AL360181.4,-0.6059267749999999,-4.539415080275769,0.003935685387193428,0.0356344853583779,0.035634485358601246,0.4783069503442497
LINC01819,0.5348933749999993,4.538305281662797,0.003940314971314826,0.027782864471281376,0.027782864471596194,0.4783069503442497
INPP5F,-0.36331302500000007,-4.538124463380459,0.0039410698459806,0.012818556616326264,0.012818556616815411,0.4783069503442497
C5ORF58,0.5434182499999984,4.530727749676503,0.0039720896294387865,0.02877149984979165,0.028771499850094952,0.4783069503442497
VOPP1,0.26077199999999934,4.530348518196943,0.0039736874245119925,0.006626568389583321,0.0066265683901446,0.4783069503442497
AC111194.1,0.3859117749999994,4.528207265309173,0.003982722654197249,0.014526248232609618,0.014526248233078869,0.4783069503442497
ADGRE5,0.7023472500000008,4.52479889532894,0.003997152424180153,0.04818758980479154,0.048187589804868654,0.4783069503442497
CATG00000096010.1,0.6404387000000007,4.517635340520479,0.00402767275743261,0.040194144175185874,0.040194144175356106,0.4783069503442497
MYOCOS,1.38507875,4.517313075743621,0.0040290519285137655,0.18802627700596827,0.18802627700441635,0.4783069503442497
AL138689.1,1.2558055750000001,4.517214483002226,0.004029473974406005,0.15457291080601795,0.15457291080485572,0.4783069503442497
AC009511.1,-0.5159226250000009,-4.515417433311523,0.004037175342359556,0.026109787190972927,0.026109787191307236,0.4783069503442497
CATG00000061730.1,-0.6095803999999996,-4.512439271304609,0.004049974998644143,0.036498014923410045,0.03649801492362334,0.4783069503442497
AC091729.1,0.834535775,4.5117501911951186,0.004052943064692156,0.06842736593863963,0.06842736593848095,0.4783069503442497
TMEM134,-0.8937079999999984,-4.506226432738503,0.004076824270360516,0.07866748486356252,0.07866748486328456,0.4783069503442497
RAB5B,0.7769702500000015,4.5031381764448035,0.004090245012891077,0.05953991760545827,0.059539917605403135,0.4783069503442497
CCDC9,-0.8022840500000017,-4.50302700960262,0.004090729042033691,0.06348588940698159,0.06348588940688049,0.4783069503442497
NEIL2,0.565082499999999,4.496030468782451,0.004121322800135414,0.03159331662691669,0.03159331662718712,0.4783069503442497
G083069,-0.6602170750000003,-4.494780448632802,0.004126815863755102,0.04315056968857298,0.04315056968870877,0.4783069503442497
AC093620.1,-0.37380345000000004,-4.4936491504646074,0.004131794330330725,0.013839432575298335,0.01383943257577559,0.4783069503442497
ODF3L2,-0.26917112499999973,-4.492979719547825,0.004134743459772131,0.007178240723396248,0.0071782407239511,0.4783069503442497
CATG00000007149.1,-0.40218175000000045,-4.4925824806839625,0.004136494588102096,0.016028120406458353,0.01602812040691011,0.4783069503442497
AC004241.2,-0.26023697499999887,-4.489611338733404,0.004149618656005912,0.006719709637941259,0.006719709638501453,0.4783069503442497
TSPOAP1-AS1,-0.33190075000000085,-4.487126791073885,0.004160629375783358,0.010942329301458414,0.010942329301969417,0.4783069503442497
AP2S1,-0.6400928750000006,-4.477770714332269,0.004202388878644968,0.04086883692507626,0.040868836925238634,0.4783069503442497
KRTAP5-11,0.8124136249999978,4.4752988852549205,0.004213500241825448,0.06590832915265624,0.06590832915252691,0.4783069503442497
